start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
84624,78.355477,71,0.06574,79,G5,49,1
84696,78.422143,71,0.065741,81,A5,49,1
84720,78.444366,119,0.110185,59,B3,49,2
84768,78.48881,71,0.065741,79,G5,49,1
84840,78.555477,119,0.110185,78,F5#,49,1
84840,78.555477,119,0.110185,62,D4,49,2
84960,78.666588,455,0.421295,78,F5#,49,1
84960,78.666588,119,0.110185,57,A3,49,2
85080,78.777699,119,0.110185,62,D4,49,2
85200,78.88881,119,0.110185,59,B3,49,2
85320,78.999921,119,0.110185,62,D4,49,2
85440,79.111032,119,0.110185,60,C4,49,2
85560,79.222143,119,0.110185,62,D4,49,2
85680,79.333254,119,0.110185,59,B3,49,2
85800,79.444365,119,0.110185,62,D4,49,2
85920,79.555476,119,0.110185,60,C4,49,2
86040,79.666587,119,0.110185,62,D4,49,2
86160,79.777698,119,0.110185,57,A3,49,2
86280,79.888809,119,0.110185,62,D4,49,2
86400,79.99992,479,0.443518,86,D6,49,1
86520,80.111031,119,0.110185,59,B3,49,2
86640,80.222142,119,0.110185,62,D4,49,2
86760,80.333253,119,0.110185,67,G4,49,2
86880,80.444364,479,0.443518,71,B4,49,2
87000,80.555475,119,0.110185,86,D6,49,1
87120,80.666586,119,0.110185,83,B5,49,1
87240,80.777697,119,0.110185,79,G5,49,1
87360,80.888808,479,0.443518,76,E5,49,1
87480,80.999919,119,0.110185,60,C4,49,2
87600,81.11103,119,0.110185,64,E4,49,2
87720,81.222141,119,0.110185,67,G4,49,2
87840,81.333252,479,0.443518,72,C5,49,2
87960,81.444363,119,0.110185,76,E5,49,1
88080,81.555474,119,0.110185,79,G5,49,1
88200,81.666585,119,0.110185,76,E5,49,1
88320,81.777696,479,0.443518,84,C6,49,1
88440,81.888807,119,0.110185,57,A3,49,2
88560,81.999918,119,0.110185,60,C4,49,2
88680,82.111029,119,0.110185,66,F4#,49,2
88800,82.22214,479,0.443518,69,A4,49,2
88920,82.333251,119,0.110185,84,C6,49,1
89040,82.444362,119,0.110185,81,A5,49,1
89160,82.555473,119,0.110185,78,F5#,49,1
89280,82.666584,479,0.443518,74,D5,49,1
89400,82.777695,119,0.110185,59,B3,49,2
89520,82.888806,119,0.110185,62,D4,49,2
89640,82.999917,119,0.110185,67,G4,49,2
89760,83.111028,479,0.443518,71,B4,49,2
89880,83.222139,119,0.110185,74,D5,49,1
90000,83.33325,119,0.110185,79,G5,49,1
90120,83.444361,119,0.110185,74,D5,49,1
90240,83.555472,479,0.443518,83,B5,49,1
90360,83.666583,119,0.110185,55,G3,49,2
90480,83.777694,119,0.110185,59,B3,49,2
90600,83.888805,119,0.110185,64,E4,49,2
90720,83.999916,479,0.443518,67,G4,49,2
90840,84.111027,119,0.110185,83,B5,49,1
90960,84.222138,119,0.110185,79,G5,49,1
91080,84.333249,119,0.110185,76,E5,49,1
91200,84.44436,479,0.443518,72,C5,49,1
91320,84.555471,119,0.110185,57,A3,49,2
91440,84.666582,119,0.110185,60,C4,49,2
91560,84.777693,119,0.110185,64,E4,49,2
91680,84.888804,479,0.443518,69,A4,49,2
91800,84.999915,119,0.110185,72,C5,49,1
91920,85.111026,119,0.110185,76,E5,49,1
92040,85.222137,119,0.110185,72,C5,49,1
92160,85.333248,479,0.443518,81,A5,49,1
92280,85.444359,119,0.110185,54,F3#,49,2
92400,85.55547,119,0.110185,57,A3,49,2
92520,85.666581,119,0.110185,62,D4,49,2
92640,85.777692,479,0.443518,66,F4#,49,2
92760,85.888803,119,0.110185,81,A5,49,1
92880,85.999914,119,0.110185,78,F5#,49,1
93000,86.111025,119,0.110185,74,D5,49,1
93120,86.222136,479,0.443518,71,B4,49,1
93240,86.333247,119,0.110185,55,G3,49,2
93360,86.444358,119,0.110185,59,B3,49,2
93480,86.555469,119,0.110185,62,D4,49,2
93600,86.66658,479,0.443518,67,G4,49,2
93720,86.777691,119,0.110185,79,G5,49,1
93840,86.888802,119,0.110185,74,D5,49,1
93960,86.999913,119,0.110185,71,B4,49,1
94080,87.111024,959,0.887962,69,A4,49,1
94080,87.111024,119,0.110185,60,C4,49,2
94080,87.111024,119,0.110185,64,E4,49,2
94320,87.333246,119,0.110185,60,C4,50,2
94320,87.333246,119,0.110185,64,E4,50,2
94560,87.555468,119,0.110185,60,C4,51,2
94560,87.555468,119,0.110185,64,E4,51,2
94800,87.77769,119,0.110185,60,C4,53,2
94800,87.77769,119,0.110185,64,E4,53,2
95040,87.999912,69,0.063888,71,B4,54,1
95040,87.999912,119,0.110185,60,C4,54,2
95040,87.999912,119,0.110185,64,E4,54,2
95110,88.064726,388,0.359259,72,C5,54,1
95280,88.222134,119,0.110185,60,C4,56,2
95280,88.222134,119,0.110185,64,E4,56,2
95520,88.444356,69,0.063888,75,D5#,57,1
95520,88.444356,119,0.110185,60,C4,57,2
95520,88.444356,119,0.110185,64,E4,57,2
95590,88.50917,388,0.359259,76,E5,57,1
95760,88.666578,119,0.110185,60,C4,59,2
95760,88.666578,119,0.110185,64,E4,59,2
96000,88.8888,69,0.063888,80,G5#,60,1
96000,88.8888,119,0.110185,60,C4,60,2
96000,88.8888,119,0.110185,64,E4,60,2
96070,88.953614,616,0.57037,81,A5,60,1
96240,89.111022,119,0.110185,60,C4,62,2
96240,89.111022,119,0.110185,64,E4,62,2
96480,89.333244,119,0.110185,60,C4,63,2
96480,89.333244,119,0.110185,64,E4,63,2
96720,89.555466,59,0.054629,83,B5,65,1
96720,89.555466,119,0.110185,60,C4,65,2
96720,89.555466,119,0.110185,64,E4,65,2
96780,89.611021,59,0.05463,81,A5,65,1
96840,89.666577,59,0.054629,80,G5#,65,1
96900,89.722132,59,0.05463,81,A5,66,1
96960,89.777688,239,0.221296,84,C6,66,1
96960,89.777688,119,0.110185,60,C4,66,2
96960,89.777688,119,0.110185,64,E4,66,2
97200,89.99991,227,0.210184,81,A5,68,1
97200,89.99991,119,0.110185,60,C4,68,2
97200,89.99991,119,0.110185,64,E4,68,2
97440,90.222132,239,0.221296,84,C6,69,1
97440,90.222132,119,0.110185,60,C4,69,2
97440,90.222132,119,0.110185,64,E4,69,2
97680,90.444354,227,0.210184,81,A5,71,1
97680,90.444354,119,0.110185,60,C4,71,2
97680,90.444354,119,0.110185,64,E4,71,2
97920,90.666576,239,0.221296,83,B5,72,1
97920,90.666576,119,0.110185,62,D4,72,2
98040,90.777687,119,0.110185,71,B4,73,2
98160,90.888798,227,0.210184,79,G5,73,1
98160,90.888798,119,0.110185,67,G4,73,2
98280,90.999909,119,0.110185,71,B4,74,2
98400,91.11102,959,0.887962,86,D6,75,1
98400,91.11102,119,0.110185,62,D4,75,2
98520,91.222131,119,0.110185,71,B4,76,2
98640,91.333242,119,0.110185,67,G4,76,2
98760,91.444353,119,0.110185,71,B4,77,2
98880,91.555464,119,0.110185,62,D4,78,2
99000,91.666575,119,0.110185,71,B4,79,2
99120,91.777686,119,0.110185,67,G4,79,2
99240,91.888797,119,0.110185,71,B4,80,2
99360,91.999908,119,0.110185,84,C6,81,1
99360,91.999908,119,0.110185,62,D4,81,2
99480,92.111019,119,0.110185,83,B5,82,1
99480,92.111019,119,0.110185,71,B4,82,2
99600,92.22213,119,0.110185,81,A5,82,1
99600,92.22213,119,0.110185,67,G4,82,2
99720,92.333241,113,0.104629,79,G5,83,1
99720,92.333241,119,0.110185,71,B4,83,2
99840,92.444352,59,0.054629,81,A5,84,1
99840,92.444352,119,0.110185,62,D4,84,2
99900,92.499907,59,0.05463,83,B5,84,1
99960,92.555463,59,0.054629,81,A5,84,1
99960,92.555463,119,0.110185,72,C5,84,2
100020,92.611018,59,0.05463,83,B5,85,1
100080,92.666574,59,0.054629,81,A5,85,1
100080,92.666574,119,0.110185,66,F4#,85,2
100140,92.722129,59,0.05463,83,B5,86,1
100200,92.777685,59,0.054629,81,A5,86,1
100200,92.777685,119,0.110185,72,C5,86,2
100260,92.83324,59,0.05463,83,B5,86,1
100320,92.888796,59,0.054629,81,A5,87,1
100320,92.888796,119,0.110185,62,D4,87,2
100380,92.944351,59,0.05463,83,B5,87,1
100440,92.999907,59,0.054629,81,A5,87,1
100440,92.999907,119,0.110185,72,C5,87,2
100500,93.055462,59,0.05463,83,B5,88,1
100560,93.111018,59,0.054629,81,A5,88,1
100560,93.111018,119,0.110185,66,F4#,88,2
100620,93.166573,59,0.05463,83,B5,89,1
100680,93.222129,59,0.054629,81,A5,89,1
100680,93.222129,119,0.110185,72,C5,89,2
100740,93.277684,59,0.05463,83,B5,89,1
100800,93.33324,59,0.054629,81,A5,90,1
100800,93.33324,119,0.110185,62,D4,90,2
100860,93.388795,59,0.05463,83,B5,90,1
100920,93.444351,59,0.054629,81,A5,90,1
100920,93.444351,119,0.110185,72,C5,90,2
100980,93.499906,59,0.05463,83,B5,91,1
101040,93.555462,68,0.062962,81,A5,91,1
101040,93.555462,119,0.110185,66,F4#,91,2
101109,93.61935,68,0.062963,83,B5,92,1
101160,93.666573,119,0.110185,72,C5,92,2
101178,93.683239,68,0.062963,81,A5,92,1
101247,93.747128,68,0.062963,83,B5,92,1
101280,93.777684,119,0.110185,62,D4,93,2
101316,93.811017,68,0.062963,81,A5,93,1
101385,93.874906,68,0.062963,83,B5,93,1
101400,93.888795,119,0.110185,72,C5,93,2
101454,93.938794,68,0.062963,81,A5,94,1
101520,93.999906,59,0.054629,83,B5,94,1
101520,93.999906,119,0.110185,66,F4#,94,2
101580,94.055461,59,0.05463,81,A5,94,1
101640,94.111017,59,0.054629,79,G5,95,1
101640,94.111017,119,0.110185,72,C5,95,2
101700,94.166572,59,0.05463,81,A5,95,1
101760,94.222128,455,0.421295,79,G5,96,1
101760,94.222128,455,0.421295,67,G4,96,2
101760,94.222128,455,0.421295,71,B4,96,2
102240,94.666572,119,0.110185,79,G5,96,1
102360,94.777683,119,0.110185,74,D5,96,1
102480,94.888794,119,0.110185,79,G5,96,1
102600,94.999905,119,0.110185,83,B5,96,1
102720,95.111016,119,0.110185,86,D6,96,1
102840,95.222127,119,0.110185,83,B5,96,1
102960,95.333238,119,0.110185,79,G5,96,1
103080,95.444349,119,0.110185,83,B5,96,1
103200,95.55546,119,0.110185,84,C6,96,1
103200,95.55546,479,0.443518,62,D4,96,2
103200,95.55546,479,0.443518,69,A4,96,2
103200,95.55546,479,0.443518,72,C5,96,2
103320,95.666571,119,0.110185,81,A5,96,1
103440,95.777682,119,0.110185,78,F5#,96,1
103560,95.888793,119,0.110185,81,A5,96,1
103680,95.999904,455,0.421295,79,G5,96,1
103680,95.999904,455,0.421295,67,G4,96,2
103680,95.999904,455,0.421295,71,B4,96,2
104160,96.444348,119,0.110185,67,G4,96,1
104280,96.555459,119,0.110185,62,D4,96,1
104400,96.66657,119,0.110185,67,G4,96,1
104520,96.777681,119,0.110185,71,B4,96,1
104640,96.888792,119,0.110185,74,D5,96,1
104760,96.999903,119,0.110185,71,B4,96,1
104880,97.111014,119,0.110185,67,G4,96,1
105000,97.222125,119,0.110185,71,B4,96,1
105120,97.333236,119,0.110185,72,C5,96,1
105120,97.333236,479,0.443518,50,D3,96,2
105120,97.333236,479,0.443518,57,A3,96,2
105120,97.333236,479,0.443518,60,C4,96,2
105240,97.444347,119,0.110185,69,A4,96,1
105360,97.555458,119,0.110185,66,F4#,96,1
105480,97.666569,119,0.110185,69,A4,96,1
105600,97.77768,239,0.221296,67,G4,96,1
105600,97.77768,239,0.221296,55,G3,96,2
105600,97.77768,239,0.221296,59,B3,96,2
106080,98.222124,239,0.221296,74,D5,96,1
106080,98.222124,239,0.221296,83,B5,96,1
106080,98.222124,239,0.221296,43,G2,96,2
106080,98.222124,239,0.221296,55,G3,96,2
106560,98.666568,320,0.296296,71,B4,96,1
106560,98.666568,320,0.296296,79,G5,96,1
106560,98.666568,320,0.296296,43,G2,96,2
106560,98.666568,320,0.296296,55,G3,96,2
107520,99.555456,455,0.421295,67,G4,96,1
107520,99.555456,455,0.421295,43,G2,96,2
107520,99.555456,455,0.421295,55,G3,96,2
108000,99.9999,119,0.110185,79,G5,96,1
108120,100.111011,119,0.110185,74,D5,96,1
108240,100.222122,119,0.110185,79,G5,96,1
108360,100.333233,119,0.110185,82,A5#,96,1
108480,100.444344,119,0.110185,86,D6,96,1
108600,100.555455,119,0.110185,82,A5#,96,1
108720,100.666566,119,0.110185,79,G5,96,1
108840,100.777677,119,0.110185,82,A5#,96,1
108960,100.888788,119,0.110185,84,C6,96,1
108960,100.888788,479,0.443518,62,D4,96,2
108960,100.888788,479,0.443518,69,A4,96,2
108960,100.888788,479,0.443518,72,C5,96,2
109080,100.999899,119,0.110185,81,A5,96,1
109200,101.11101,119,0.110185,78,F5#,96,1
109320,101.222121,119,0.110185,81,A5,96,1
109440,101.333232,455,0.421295,79,G5,96,1
109440,101.333232,455,0.421295,67,G4,96,2
109440,101.333232,455,0.421295,70,A4#,96,2
109920,101.777676,119,0.110185,67,G4,96,1
110040,101.888787,119,0.110185,62,D4,96,1
110160,101.999898,119,0.110185,67,G4,96,1
110280,102.111009,119,0.110185,70,A4#,96,1
110400,102.22212,119,0.110185,74,D5,96,1
110520,102.333231,119,0.110185,70,A4#,96,1
110640,102.444342,119,0.110185,67,G4,96,1
110760,102.555453,119,0.110185,70,A4#,96,1
110880,102.666564,119,0.110185,72,C5,96,1
110880,102.666564,455,0.421295,50,D3,96,2
110880,102.666564,455,0.421295,57,A3,96,2
110880,102.666564,455,0.421295,60,C4,96,2
111000,102.777675,119,0.110185,69,A4,96,1
111120,102.888786,119,0.110185,66,F4#,96,1
111240,102.999897,119,0.110185,69,A4,96,1
111360,103.111008,455,0.421295,67,G4,96,1
111480,103.222119,119,0.110185,43,G2,96,2
111600,103.33323,119,0.110185,45,A2,96,2
111720,103.444341,119,0.110185,46,A2#,96,2
111840,103.555452,119,0.110185,48,C3,96,2
111960,103.666563,119,0.110185,50,D3,96,2
112080,103.777674,119,0.110185,52,E3,96,2
112200,103.888785,119,0.110185,54,F3#,96,2
112320,103.999896,455,0.421295,55,G3,96,2
112440,104.111007,119,0.110185,79,G5,96,1
112560,104.222118,119,0.110185,82,A5#,96,1
112680,104.333229,119,0.110185,81,A5,96,1
112800,104.44434,119,0.110185,79,G5,96,1
112920,104.555451,119,0.110185,77,F5,96,1
113040,104.666562,119,0.110185,76,E5,96,1
113160,104.777673,119,0.110185,74,D5,96,1
113280,104.888784,455,0.421295,73,C5#,96,1
113400,104.999895,119,0.110185,45,A2,96,2
113520,105.111006,119,0.110185,47,B2,96,2
113640,105.222117,119,0.110185,49,C3#,96,2
113760,105.333228,119,0.110185,50,D3,96,2
113880,105.444339,119,0.110185,52,E3,96,2
114000,105.55545,119,0.110185,54,F3#,96,2
114120,105.666561,119,0.110185,56,G3#,96,2
114240,105.777672,455,0.421295,57,A3,96,2
114360,105.888783,119,0.110185,85,C6#,96,1
114480,105.999894,119,0.110185,88,E6,96,1
114600,106.111005,119,0.110185,86,D6,96,1
114720,106.222116,119,0.110185,85,C6#,96,1
114840,106.333227,119,0.110185,82,A5#,96,1
114960,106.444338,119,0.110185,81,A5,96,1
115080,106.555449,119,0.110185,79,G5,96,1
115200,106.66656,455,0.421295,77,F5,96,1
115200,106.66656,455,0.421295,38,D2,96,2
115200,106.66656,455,0.421295,50,D3,96,2
115680,107.111004,119,0.110185,74,D5,96,1
115800,107.222115,119,0.110185,69,A4,96,1
115920,107.333226,119,0.110185,74,D5,96,1
116040,107.444337,119,0.110185,77,F5,96,1
116160,107.555448,119,0.110185,81,A5,96,1
116280,107.666559,119,0.110185,77,F5,96,1
116400,107.77767,119,0.110185,74,D5,96,1
116520,107.888781,119,0.110185,77,F5,96,1
116640,107.999892,119,0.110185,79,G5,96,1
116640,107.999892,479,0.443518,57,A3,96,2
116640,107.999892,479,0.443518,64,E4,96,2
116640,107.999892,479,0.443518,67,G4,96,2
116760,108.111003,119,0.110185,76,E5,96,1
116880,108.222114,119,0.110185,73,C5#,96,1
117000,108.333225,119,0.110185,76,E5,96,1
117120,108.444336,455,0.421295,74,D5,96,1
117120,108.444336,455,0.421295,62,D4,96,2
117120,108.444336,455,0.421295,65,F4,96,2
117600,108.88878,119,0.110185,62,D4,96,1
117720,108.999891,119,0.110185,57,A3,96,1
117840,109.111002,119,0.110185,62,D4,96,1
117960,109.222113,119,0.110185,65,F4,96,1
