start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
141280,145.688041,159,0.165625,57,A3,49,2
141440,145.854708,639,0.665625,64,E4,49,2
141600,146.021375,479,0.498958,81,A5,49,1
141760,146.188041,159,0.165625,69,A4,49,1
141920,146.354708,159,0.165625,73,C5#,49,1
142080,146.521375,159,0.165625,47,B2,49,2
142240,146.688041,159,0.165625,54,F3#,49,2
142400,146.854708,159,0.165625,57,A3,49,2
142560,147.021375,1119,1.332031,81,A5,49,1
142560,147.021375,159,0.165625,61,C4#,49,2
142720,147.188041,159,0.165625,63,D4#,49,2
142880,147.354708,159,0.165625,66,F4#,49,2
143040,147.521375,159,0.207031,69,A4,49,2
143200,147.729708,159,0.207031,73,C5#,49,2
143360,147.938041,159,0.207031,75,D5#,49,2
143520,148.146375,159,0.207031,73,C5#,49,2
143680,148.354708,159,0.207031,80,G5#,49,1
143680,148.354708,159,0.207031,71,B4,49,2
143840,148.563041,159,0.207031,78,F5#,49,1
143840,148.563041,159,0.207031,69,A4,49,2
144000,148.771375,239,0.248958,40,E2,49,2
144240,149.021375,239,0.248958,47,B2,49,2
144480,149.271375,159,0.165625,76,E5,49,1
144480,149.271375,239,0.248958,52,E3,49,2
144640,149.438041,159,0.165625,78,F5#,49,1
144720,149.521375,239,0.248958,56,G3#,49,2
144800,149.604708,159,0.165625,73,C5#,49,1
144960,149.771375,159,0.165625,76,E5,49,1
144960,149.771375,239,0.248958,59,B3,49,2
145120,149.938041,159,0.165625,71,B4,49,1
145200,150.021375,239,0.248958,56,G3#,49,2
145280,150.104708,159,0.165625,73,C5#,49,1
145440,150.271375,159,0.165625,68,G4#,49,1
145440,150.271375,239,0.248958,52,E3,49,2
145600,150.438041,159,0.165625,71,B4,49,1
145680,150.521375,239,0.248958,47,B2,49,2
145760,150.604708,159,0.165625,66,F4#,49,1
145920,150.771375,159,0.165625,68,G4#,49,1
145920,150.771375,239,0.248958,40,E2,49,2
146080,150.938041,159,0.165625,64,E4,49,1
146160,151.021375,239,0.248958,49,C3#,49,2
146240,151.104708,159,0.165625,68,G4#,49,1
146400,151.271375,959,0.998958,63,D4#,49,1
146400,151.271375,239,0.248958,52,E3,49,2
146640,151.521375,239,0.248958,56,G3#,49,2
146880,151.771375,239,0.248958,61,C4#,49,2
147120,152.021375,239,0.248958,56,G3#,49,2
147360,152.271375,479,0.498958,61,C4#,49,1
147360,152.271375,239,0.248958,52,E3,49,2
147600,152.521375,239,0.248958,49,C3#,49,2
147840,152.771375,479,0.498958,59,B3,49,1
147840,152.771375,239,0.248958,40,E2,49,2
148080,153.021375,239,0.248958,47,B2,49,2
148320,153.271375,159,0.165625,76,E5,49,1
148320,153.271375,239,0.248958,52,E3,49,2
148480,153.438041,159,0.165625,78,F5#,49,1
148560,153.521375,239,0.248958,56,G3#,49,2
148640,153.604708,159,0.165625,73,C5#,49,1
148800,153.771375,159,0.165625,76,E5,49,1
148800,153.771375,239,0.248958,59,B3,49,2
148960,153.938041,159,0.165625,71,B4,49,1
149040,154.021375,239,0.248958,56,G3#,49,2
149120,154.104708,159,0.165625,73,C5#,49,1
149280,154.271375,159,0.165625,68,G4#,49,1
149280,154.271375,239,0.248958,52,E3,49,2
149440,154.438041,159,0.165625,71,B4,49,1
149520,154.521375,239,0.248958,47,B2,49,2
149600,154.604708,159,0.165625,66,F4#,49,1
149760,154.771375,159,0.165625,68,G4#,49,1
149760,154.771375,239,0.248958,40,E2,49,2
149920,154.938041,159,0.165625,64,E4,49,1
150000,155.021375,239,0.248958,49,C3#,49,2
150080,155.104708,159,0.165625,68,G4#,49,1
150240,155.271375,959,0.998958,63,D4#,49,1
150240,155.271375,239,0.248958,52,E3,49,2
150480,155.521375,239,0.248958,56,G3#,49,2
150720,155.771375,239,0.248958,61,C4#,49,2
150960,156.021375,239,0.248958,56,G3#,49,2
151200,156.271375,479,0.498958,61,C4#,49,1
151200,156.271375,239,0.248958,52,E3,49,2
151440,156.521375,239,0.248958,49,C3#,49,2
151680,156.771375,159,0.165625,59,B3,49,1
151680,156.771375,239,0.248958,42,F2#,49,2
151840,156.938041,159,0.165625,57,A3,49,1
151920,157.021375,239,0.248958,49,C3#,49,2
152000,157.104708,159,0.165625,59,B3,49,1
152160,157.271375,719,0.748958,61,C4#,49,1
152160,157.271375,239,0.248958,52,E3,49,2
152400,157.521375,239,0.248958,54,F3#,49,2
152640,157.771375,239,0.248958,57,A3,49,2
