start_ticks,start_secs,dur_ticks,dur_secs,pitch,fullNoteOctave,velocity,part
306480,292.020383,227,0.236458,62,D4,64,2
306560,292.103716,75,0.078125,76,E5,64,1
306640,292.187049,75,0.078125,72,C5,64,1
306720,292.270383,75,0.078125,69,A4,64,1
306720,292.270383,227,0.236458,58,A3#,64,2
306720,292.270383,455,0.473958,55,G3,64,2
306800,292.353716,75,0.078125,72,C5,64,1
306880,292.437049,75,0.078125,76,E5,64,1
306960,292.520383,75,0.078125,77,F5,64,1
306960,292.520383,227,0.236458,62,D4,64,2
307040,292.603716,75,0.078125,76,E5,64,1
307120,292.687049,75,0.078125,72,C5,64,1
307200,292.770383,75,0.078125,69,A4,64,1
307200,292.770383,227,0.236458,57,A3,64,2
307200,292.770383,3647,3.798958,53,F3,64,2
307280,292.853716,75,0.078125,72,C5,64,1
307360,292.937049,75,0.078125,76,E5,64,1
307440,293.020383,75,0.078125,77,F5,64,1
307440,293.020383,227,0.236458,60,C4,64,2
307520,293.103716,75,0.078125,76,E5,64,1
307600,293.187049,75,0.078125,72,C5,64,1
307680,293.270383,75,0.078125,69,A4,64,1
307680,293.270383,227,0.236458,57,A3,64,2
307760,293.353716,75,0.078125,72,C5,64,1
307840,293.437049,75,0.078125,76,E5,64,1
307920,293.520383,75,0.078125,77,F5,64,1
307920,293.520383,227,0.236458,60,C4,64,2
308000,293.603716,75,0.078125,76,E5,64,1
308080,293.687049,75,0.078125,72,C5,64,1
308160,293.770383,75,0.078125,69,A4,64,1
308160,293.770383,227,0.236458,57,A3,64,2
308240,293.853716,75,0.078125,72,C5,64,1
308320,293.937049,75,0.078125,76,E5,64,1
308400,294.020383,75,0.078125,77,F5,64,1
308400,294.020383,227,0.236458,60,C4,64,2
308480,294.103716,75,0.078125,76,E5,64,1
308560,294.187049,75,0.078125,72,C5,64,1
308640,294.270383,75,0.078125,69,A4,64,1
308640,294.270383,227,0.236458,57,A3,64,2
308720,294.353716,75,0.078125,72,C5,64,1
308800,294.437049,75,0.078125,76,E5,64,1
308880,294.520383,75,0.078125,77,F5,64,1
308880,294.520383,227,0.236458,60,C4,64,2
308960,294.603716,75,0.078125,76,E5,64,1
309040,294.687049,75,0.078125,72,C5,64,1
309120,294.770383,75,0.078125,69,A4,64,1
309120,294.770383,227,0.236458,57,A3,64,2
309200,294.853716,75,0.078125,72,C5,64,1
309280,294.937049,75,0.078125,76,E5,64,1
309360,295.020383,75,0.078125,77,F5,64,1
309360,295.020383,227,0.236458,60,C4,64,2
309440,295.103716,75,0.078125,76,E5,64,1
309520,295.187049,75,0.078125,72,C5,64,1
309600,295.270383,75,0.078125,69,A4,64,1
309600,295.270383,227,0.236458,57,A3,64,2
309680,295.353716,75,0.078125,72,C5,64,1
309760,295.437049,75,0.078125,76,E5,64,1
309840,295.520383,75,0.078125,77,F5,64,1
309840,295.520383,227,0.236458,60,C4,64,2
309920,295.603716,75,0.078125,76,E5,64,1
310000,295.687049,75,0.078125,72,C5,64,1
310080,295.770383,75,0.078125,69,A4,64,1
310080,295.770383,227,0.236458,57,A3,64,2
310160,295.853716,75,0.078125,72,C5,64,1
310240,295.937049,75,0.078125,76,E5,64,1
310320,296.020383,75,0.078125,77,F5,64,1
310320,296.020383,227,0.236458,60,C4,64,2
310400,296.103716,75,0.078125,76,E5,64,1
310480,296.187049,75,0.078125,72,C5,64,1
310560,296.270383,75,0.078125,69,A4,64,1
310560,296.270383,227,0.236458,57,A3,64,2
